"","WKY_Joint_5d_A","WKY_Joint_5d_B","WKY_Joint_5d_C","SHR_Joint_5d_A","SHR_Joint_5d_B","SHR_Joint_5d_C"
"Ascl2",1.33157356781241,1.48979487044021,1.40448819445074,1.3610426410979,1.4396893296132,1.40656201003113
"Asgr1",0.123931352623644,0.15233303031699,0.117061438534205,0.125251061539016,0.0671676511264498,0.117280109268845
"Atp1a1",13.7218311983537,13.1668304044689,13.3462033099292,13.3237475656582,13.3417827115971,13.4308926301098
"Atp1a2",2.52223471590968,3.53041216255421,2.85513551893152,2.52393359101598,2.56052519261558,2.7134173121162
"Atp1a3",3.17005096678125,2.15297869085354,2.29516679706724,2.11057649382643,2.11009491077111,2.47668373404892
"Atp1b2",3.48049371503141,3.50810651797897,3.57246843316413,3.68182343266973,3.69664586054845,3.61106632995015
"Atp7b",4.25349554865213,4.19786227231867,4.07055233474522,4.17773202375231,4.17382698307737,4.33090607915503
"Avp",-1.96109239742887,-1.97149441658262,-1.96904229304321,-1.97146568874592,-1.97154082890923,-1.96875437279011
"B2m",12.8065696808495,13.0779050037428,13.3824837930855,12.8765470002762,12.9102179948751,12.4531360467863
"Bcl2",5.02128284244798,5.46924141091429,5.20915808205945,5.30583055148848,5.27068604923655,5.3243623449842
"Bdnf",6.92504494790397,7.51478279400687,7.58910522309466,7.9171453336652,7.79117640039453,7.48496951489062
"Tspo",10.0029846945347,9.88534798844856,10.0083598711012,9.85285731901123,9.85059579829384,9.78753302904297
"C2",6.88283240396085,7.9348971790241,7.85377235934845,7.72332464155613,7.75420923814562,7.2938593719949
"C3",8.39936773680827,11.4091852866138,11.6031879765037,9.99651582994136,10.1594308089484,8.37906185465226
"C4a",5.07597885958919,7.50693170839138,6.46300300317114,5.63732146119056,5.9415797131064,5.61790286796762
"C4bpa",2.3138327748994,3.10806121124566,2.53295780744498,2.28142969391163,2.34858814352676,2.49299810434675
"C4bpb",-1.49961860329176,-1.49941873309106,-1.48946360378336,-1.45817848253817,-1.4995097197168,-1.48889916553553
"C6",2.16173934949628,2.53212629230112,2.28790167568427,2.24710013165679,2.07261911284373,2.21889076746469
"Cacna1c",8.45757576195547,8.12529140367283,8.41931813762592,8.43271255395627,8.34070740322205,8.25882542377739
"Cad",10.9046788184135,10.5335334781216,10.5239333404131,10.6813894892585,10.738328548463,10.9050318267152
"Calm1",13.576098367411,12.7923064011058,13.1240612217128,13.1400858586926,13.1435726113382,13.201970397561
"Calm3",9.975637222896,9.76288223066963,9.82995413690262,9.68111012691278,9.6266927423344,9.69320702450378
"Camk2b",4.50012892302905,4.62733614196877,4.61632722149806,4.66652702225638,4.64294404933364,4.60214084679586
"Camk2d",11.2794776420251,11.0701140624609,11.2801418986803,11.1505187606435,11.1145922026919,11.0272094352304
"Cat",10.7221842116513,11.2820204573872,11.3218708950467,11.1552386331409,11.1583627565386,10.8370321343123
"S100g",-1.49210442248509,-1.49189466616746,-1.47604450436788,-1.47022506230057,-1.49199015323608,-1.49706264772672
"Cbs",-0.776202456250379,-0.776160239529365,-0.747226865110083,-0.776148229188555,-0.660130199228137,-0.747093696988135
"Cd53",3.71930492584984,2.32466880549137,2.65768046475466,2.32493901213326,2.37101246237092,2.71228213816803
"Cebpa",8.23254094949915,8.57881016564112,8.33551839325852,8.01207069082002,8.12690113789438,8.13964307866882
"Cebpb",11.0586764997239,11.3821230436514,11.2598812280341,10.8714226766475,11.020671145671,10.9065654548128
"Cel",1.81045912862479,1.81247477688489,1.78007791586969,1.83909423137456,1.72916059422545,1.81551644968516
"Cftr",1.36207749719103,1.36273431719473,1.34478398159645,1.36292113327832,1.36243412052161,1.38029955249639
"Chgb",-1.97162733949945,-1.97152434953511,-1.9690473072226,-1.9714953297627,-1.96096051782674,-1.9687564610894
"Chrm3",-0.984877431490922,-0.984843901178062,-0.946304635232318,-0.954849440867106,-0.984859228238633,-1.00841036565504
"Chrnb1",4.15601847055633,4.37506469579353,4.33717513710002,4.26340752191259,4.235391055789,4.17776573492571
"Ckb",9.32582221893167,9.39775184660622,9.58664371031767,9.92244423627977,9.86723990980794,9.66998539549513
"Ckm",0,0,0,0,0,0
"Comt",10.8519634540575,10.7004464905685,10.7146200724378,10.593340589909,10.6296416503903,10.6730760200249
"Cp",7.11369454275211,9.11418350610316,8.77273985308063,8.49281933472373,8.43796889350019,7.80659328545897
"Cpa1",2.76454727353469,2.80079865147155,2.4739192495675,2.801282496793,2.92670505939088,3.17274749102756
"Cpb1",0,0,0,0,0,0
"Ctrb1",2.81549076358394,2.78855062138803,2.78856405454504,3.01957916582894,3.01614755303966,3.03131999737524
"Cyp11b2",2.54326359640964,1.70701169766171,1.94759618961971,1.70713805264812,1.74713134456921,1.90467615602463
"Cyp1a1",1.73235396567136,1.76590835371842,1.60526584427013,1.73268607762652,1.82793521956769,1.92417596402186
"Cyp21a1",-1.49219607150062,-1.49198195418481,-1.49786205457283,-1.49192162174549,-1.47001962703462,-1.47519758265994
"Cyp2a3",-1.97162733949945,-1.97152434953511,-1.9690473072226,-1.9714953297627,-1.96096051782674,-1.9687564610894
"Cyp2b1",0,0,0,0,0,0
"Cyp4b1",2.67031244346161,2.78474843261374,2.90326637347088,2.70200012169484,2.75664650545307,2.55358737814075
"Dbp",7.71357417641084,8.42604915284509,8.40212516060088,7.85303288438173,8.04781368522533,7.61810978883062
"Ace",4.14353838261772,5.04685460916417,4.42464366727286,3.98109313386991,3.97646877958948,4.14933378534779
"Ddc",3.65530339191574,3.58788126149438,3.52091410536045,3.72787872140942,3.91394144899891,3.92158830654878
"Dhfr",9.56229637108924,8.37542158848989,8.71127668925352,8.27784638321466,8.29837400630909,8.54569248529791
"Nqo1",10.9552363375435,11.0503672694032,11.3553837677735,10.3613188283407,10.3828966436721,10.0195257717062
"Drd1",2.33704377541878,2.6130147389738,2.43919815700104,2.36691707648039,2.25444727231695,2.34651327459391
"Edn1",7.68746568826778,8.88917516899727,8.85875042025405,9.25391446592718,9.25441472627137,8.68373460447775
"Ednra",8.62573121862865,9.24034991428322,9.08146093988777,8.54017576573249,8.41671411642466,8.33002456764675
"Egfr",9.80979821272307,10.0010927501243,9.52742154025703,9.39166288851582,9.31118039497347,9.72944558291131
"Egr1",11.0154304786185,11.9827499115212,11.5293108180519,11.7339157926604,11.5274112147621,11.6004428807291
"Cela1",-0.0883941320137491,-0.0869469592658657,-0.129924449685931,-0.171972279765391,-0.172015574095007,-0.129740022884075
"Eno1",15.0514325210002,14.4149730469798,14.4907297066418,14.5025251226449,14.5606523968314,14.7740618370863
"Eno2",9.71386632579201,10.2157436948145,9.58879547946592,8.47939043071273,9.05491425990954,9.14316187614845
"Epor",2.26569128762963,2.23902454627994,2.34149282909267,2.34801273931954,2.26662499731129,2.21818395617753
"Erbb2",9.6148249444582,9.68217098118895,9.61760676470824,9.64086465895938,9.61807620366085,9.66036162942545
"Ephb1",-0.550196902564843,-0.5496535969926,-0.598107628483259,-0.579260159820161,-0.579292670465169,-0.531094036438127
"Ces1c",-1.97165344256406,-1.96084887309651,-1.96905152882083,-1.97152031324185,-1.97159686073443,-1.9687582159976
"Ets1",10.1142732335417,9.84530267783259,9.94692006148732,9.92384865502417,9.84855654232173,9.91907049287279
"Fancc",6.74188284308932,6.21399022207959,6.4937455892527,6.6187165370983,6.47201240832673,6.52955541604427
"Fbp1",2.62344662443795,2.6512240355427,2.59992073470251,2.74635583492773,2.67425940467796,2.74772221509066
"Fgb",0,0,0,0,0,0
"Fgg",0.188359071757991,0.274246400403368,0.168001297050977,0.218215221649341,0.188399588383566,0.266608844046156
"Fh",10.6014900926686,9.89755432511124,10.1147262483884,9.95826198496434,9.98660931196105,10.1072316089642
"Foxg1",-1.96109239742887,-1.97149441658262,-1.96904229304321,-1.97146568874592,-1.97154082890923,-1.96875437279011
"Fst",11.8166724095466,11.3858741153656,11.8061937259281,11.6269167982211,11.7033206616398,11.4601982664585
"Fuca1",10.3812295389445,11.2034359863701,10.9337891931387,10.8934224430871,10.8871945542564,10.7488520681904
"G6pd",12.2009093203999,11.747737966017,12.0010047778262,11.7626573877902,11.7771811948282,11.7432381566915
"Ganc",7.1896002048634,7.7471987339102,7.54125598847093,7.55714999506172,7.54633711511299,7.47888703600322
"Gapdh",16.5297646046335,15.7324120890779,15.835415510551,15.8647419795033,15.8813750909098,16.1687313715112
"Gc",-0.616034376168736,-0.615495688078247,-0.606841736659899,-0.615342462593051,-0.644961021054995,-0.639075037287615
"Gfap",4.80705767960983,5.29310410831046,5.09041472151173,5.37416526760431,5.15822081658477,5.22585921454296
"Gfi1",0.259664141351271,0.25974080609583,0.301761176212573,0.259762618383586,0.259705762112667,0.217675487759104
"B4galt1",10.5995774289596,10.6044627336342,10.6531364428729,10.434841346533,10.379993024153,10.356300823767
"Gja1",14.3140446581401,14.2070615761994,13.8629097796988,13.7196649774637,13.7430591025004,14.129005377453
"Gls",11.4557394974629,11.1317850772324,11.4821479471778,11.7685102803071,11.7076672559805,11.5497031083136
"Glud1",12.351095278261,12.2453342293397,12.2887039723647,12.0877384963324,12.092281440569,12.0995207498864
"Gnb1",13.3006170193629,13.0095354587748,13.1036354977808,13.1982465498521,13.1987494808632,13.2499387566456
"Got1",9.71467983175299,9.57192915652442,9.49329496126482,9.36966491599309,9.47746137370372,9.57357267772229
"Gpx1",11.071900568606,10.6890645630264,10.7582156769514,10.8167659845855,10.9342050076588,10.997752384987
"Grik4",0.594440441832207,0.595034572327788,0.600376873500006,0.623914207197246,0.594763024669187,0.603699249513208
"Grik5",8.23185091946433,9.14774854108192,8.73303015252793,8.57751017037507,8.74816535217816,8.6196073390218
"Grin1",0.368591208380194,0.368675687608782,0.387230087965197,0.427093814482568,0.453683388181253,0.421791961361201
"Grin2a",-1.97165344256406,-1.96084887309651,-1.96905152882083,-1.97152031324185,-1.97159686073443,-1.9687582159976
"Grin2b",0,0,0,0,0,0
"Grin2c",1.84805826329483,1.8802420416972,1.76966888824699,1.9976688703622,1.93982794126507,2.06322967006266
"Grin2d",7.72367259092952,7.54708050134518,7.62520847228059,7.66186868757176,7.58348216442107,7.63284349985318
"Nr3c1",10.4582340087489,10.8693350528698,10.8323308252798,10.720395793537,10.6318221566532,10.5075626806246
"Grm1",0,0,0,0,0,0
"Grm2",0,0,0,0,0,0
"Grm4",-0.311721907504257,-0.311669339498717,-0.258063276333928,-0.253390106996573,-0.28240598252358,-0.321530391927636
"Gspt1",11.9873452560344,11.4041513695473,11.5752202727701,11.5788189109486,11.5375834751949,11.6787292330925
"Gstm1",8.5570750248575,8.65054855444492,8.91260364251388,8.84980577549264,8.8129857996286,8.52260393469795
"Gstm2",10.1696470777612,11.1994708069852,11.0251008276231,10.9586577040759,11.0426800590959,10.660126996336
"Gstp1",11.8229913705162,11.7011170523839,11.8281442064885,11.8828685061347,11.9141520774943,11.8324202967762
"Gusb",9.79275290036543,9.96660135650852,9.81904147730897,9.81725929849355,9.83865459328971,9.88859259701963
"H1f0",11.5983603917293,11.9719311123668,11.6138668953069,11.6197231575603,11.5762097505684,11.7692453108055
"Hist1h1t",0.261013136199688,0.369306762487783,0.288225469404613,0.261749358333108,0.261324344952807,0.288471331582081
"Hagh",7.31285777371739,7.19062529777342,7.35977119651202,7.29932935250003,7.36779967413015,7.22553485254847
"Hdc",3.34392762080633,4.77216889503365,3.92386206300287,3.69720917008004,3.82567713962436,3.89562934976932
"Hgf",3.4154012058864,3.73673424589006,3.41022045578728,3.17307262274705,3.19607722813411,3.35042219554153
"Hrh1",-1.96754109503237,-1.96742589884747,-1.96168821052579,-1.9673934396939,-1.96747833944204,-1.9732311759821
"Hmgcs2",0.373470245096259,0.542823973720188,0.438494443098344,0.434248745114699,0.404030513974347,0.438792295854403
"Hmox1",11.3335236568171,11.4672856072474,11.1148588221801,10.9481144493472,11.0384779075675,11.2788419883095
"Hoxb8",-0.0883941320137491,-0.0869469592658657,-0.129924449685931,-0.171972279765391,-0.172015574095007,-0.129740022884075
"Hoxc4",7.8714543552439,7.97103770539834,7.95294774928632,7.42248566414026,7.52868094435095,7.44388158528041
"Hoxc8",6.17212046149271,6.59243257176082,6.66680972415491,6.10228647278272,6.40899731315685,5.97110868544165
"Hp",6.95177468586802,10.0247108922068,8.80648979336309,7.7590023913541,7.79841288131943,7.46046063201106
"Hspa8",14.8880071182143,14.7825804524071,14.7956666652651,14.6543310905368,14.6803981561977,14.7069917434128
"Hspb1",11.733815966001,11.3961605272851,11.9941688229998,11.7708190995385,11.811257914096,11.3618579304605
"Hspa1a",4.31158143684202,4.06987743977238,4.07390547977499,4.07138137788147,4.20051681527045,4.25277305510817
"Ibsp",0.0328653813279605,0.0329319940084795,0.0146521994117236,0.0627831471151086,0.0623630331395053,0.0808195783838034
"Idh1",10.4329923283645,10.6708698556062,10.5532286320034,10.7302178242048,10.6622005673959,10.6949116557823
"Igf1",11.3878087892973,11.5331806273291,11.6550011179341,10.4391411374777,10.4223027815094,10.2362155498727
"Igf2",14.8809293985883,14.7207681945264,14.0650453968054,14.0500148956829,13.9511197956133,14.7363707454001
"Igfbp3",12.3839650051169,12.2938030791085,12.4794818715325,11.5227193887698,11.5645405117933,11.4030321208617
"Il1a",5.26940146358118,3.73369145129575,4.54019457422945,3.80075652455471,3.79707818057205,3.7602692357724
"Il1b",5.26098081029482,3.05872507885117,3.72622253836104,3.05983568247104,3.00254555588264,3.4648210253888
"Il6",7.34212645950967,7.04339556712575,7.30003691051307,6.44817213307026,6.39125001204276,6.31243517536116
"Il6r",7.20998559997726,7.12319449984367,6.98027088762924,6.44872204750655,6.48927735702031,6.65531886454466
"Il9r",-1.96754109503237,-1.96742589884747,-1.96168821052579,-1.9673934396939,-1.96747833944204,-1.9732311759821
"Ina",4.09775800071495,4.29132407132715,4.36517416833467,4.56588293261018,4.50460013297506,4.364608400479
"Inha",5.70367667535078,5.96811253108808,6.06028582575196,5.92763998717581,5.99614316083092,5.73750035147085
"Irf1",8.67394268843134,8.8440873569798,8.63373387128904,8.08242655769225,8.15279425525851,8.24289155789192
"Itgb1",14.9684825656359,14.6849467586195,14.8790384111729,15.0358525351288,15.0031127318819,14.9671588844602
"Ivd",9.70965369651929,10.0761736353824,10.0240398154409,9.78937103163443,9.86301604713051,9.6950673898924
"Jak2",10.0048465640991,9.91094229749047,10.0321250335597,9.76001954424097,9.74399762661186,9.67777798266146
"Jun",10.5007144943985,9.86561982406903,10.1741811751473,10.0106986799541,9.98677543957682,10.0077230438519
"Junb",11.7501982817732,11.4740213642546,11.8031769492858,11.2944480714667,11.2651295090635,11.0887216639932
"Jund",10.8551363627797,11.0664638235918,10.9171407422339,10.8764540905293,10.9559149707848,10.9598438816089
"Zfp354a",6.93743747500714,6.96197969618734,6.96792974186148,6.97120713914333,6.98682068840918,6.96079275751201
"Kras",10.252244540439,10.0733982235848,10.2328683115437,10.2009204205632,10.2156360334826,10.1382312974911
"Lcat",6.9254976945039,6.93825288753309,6.75024869181667,6.89009983598144,6.93243809614223,7.09289556526366
"Ldha",14.5081583710791,13.6378129233682,13.7878514226441,13.6753418063304,13.7513213076836,13.9984657815865
"Ldhb",7.43988858374487,7.79828489280114,7.56658768897037,7.36754997824541,7.55684907292508,7.51469857488788
"Lepr",3.94665281003896,4.47259174901954,4.36357746177872,4.43620934150402,4.30064916920839,4.21447407310674
"Lpl",8.06992175291116,9.01255521684066,7.9509754064892,6.84749348564029,6.81579153731897,7.42190558986634
"Slco2a1",11.5343617332614,11.1985021872205,11.6564315903333,11.433030690023,11.4323689809902,11.1427002054143
"Mbp",2.92799929215506,2.90966149590534,2.84707974850969,2.78758430688242,2.83674882263362,2.88391721027854
"Mdh1",11.1905744364547,10.9844908329609,10.9593391284821,11.0273267800577,11.0846649702898,11.1841893813994
"Me1",11.0568810769544,10.8736838260062,10.9648759020661,11.0322100522287,11.0501304577374,11.0415768043973
"Met",9.08395604748135,8.77732261625541,8.89550688587378,8.99764963167305,8.90486314744025,8.98638883555125
"Mog",2.79791676275662,2.9781712064714,3.03151095829821,3.2708125488784,3.08292046176611,3.03339953163805
"Mos",0.440857921490556,0.441442656319403,0.439624444768607,0.441608974194229,0.441175402717844,0.442918032592409
"Cd200",8.27833635019054,8.70859367774274,8.81062229029717,8.65249045605582,8.65643438455093,8.33730514397285
"Mpg",6.79116605038076,6.80560536315346,6.85803203394613,6.65307587913943,6.8138501810579,6.67381670291965
"Mpz",1.68373192837502,1.54725385199117,1.55060571629331,1.57703600559678,1.57653076802573,1.64167056070104
"Abcc1",9.42689006415067,9.61199926185421,9.59918815283392,9.73249216207671,9.63975845567558,9.60638181904467
"Mst1",-1.47912412269024,-1.49928687355319,-1.48944370729688,-1.47887081578968,-1.49937683687326,-1.4888856171563
"Mt1",10.092670859208,10.6830526285428,10.5396408331692,9.53945316263308,9.66002112223644,9.44795805314093
"Muc1",4.35630730300043,4.26995627004797,4.26956296330265,4.24656305538624,4.49980195687009,4.41675132934972
"Muc2",-1.97166970264023,-1.97156529502592,-1.96905415639174,-1.96077910432436,-1.97161282435493,-1.96875930678098
"Mx1",1.38135621659029,1.5651501676172,1.42303408320921,1.35302368751868,1.46462814511181,1.45904502520978
"Myc",11.3517376733301,11.2051951360762,11.2519528879682,11.3124354349818,11.3665389304653,11.3660006994585
"Myh11",7.79597458387895,8.3613269504606,9.16114148775232,9.21694498885068,9.14930305090113,8.10063329929337
"Myh3",2.29571016003218,2.49634349415989,2.40158216751682,2.32505805313263,2.2963892806886,2.30516832648983
"Mylpf",1.89926570573379,2.00606053795925,1.95125085815663,1.9285824038572,1.92737743936647,1.92939218530172
"Myl3",-0.528714730988677,-0.498968510220285,-0.538537357329035,-0.528656567282607,-0.528690148796688,-0.503977621315093
"Ncam1",11.83353762294,11.5184418649809,11.7297677636181,12.4123465706411,12.4223100574137,12.3635502943698
"Nefh",8.49951316223181,7.29416551797999,7.89193590836186,7.4299337612651,7.50467647504913,7.47220854990115
"Nefm",0.553218543496617,0.390855740503876,0.432816312626666,0.359748823980974,0.359678274478015,0.398934378603075
"Mme",9.90144577943484,11.0860153755093,10.3652796216107,10.0977982096425,10.0656568549433,10.2101784881542
"Neu1",8.49787471437346,8.96159351718734,9.06238660103646,8.64638240029834,8.69546205939155,8.33826974458889
"Nf1",8.70167116497728,9.19632276547953,8.89991328038723,9.10988457642743,8.86083196782744,9.03444195696862
"Ngfr",2.76718464591956,2.25042162336262,2.35121047549454,2.2170379053372,2.24999423859525,2.39110873111278
"Nos1",-1.96748674635044,-1.96736539632651,-1.97382348971288,-1.96733120318839,-1.96742063832443,-1.960978502382
"Nos2",2.74138742460021,2.33516487872152,2.78749157658715,2.33530302694412,2.33494280194805,2.0859074895198
"Nos3",1.12529674400538,1.1254350203032,1.17199652245749,1.18413273871178,1.15482058803281,1.12284602306909
"Nppa",-0.547969548360415,-0.54792500534248,-0.525773437684323,-0.547912331785151,-0.518522246643735,-0.555391128381568
"Npr1",4.0774637812358,3.8466102717505,3.88281187692606,3.92588381675106,3.97093878979781,4.02763645284152
"Npy",4.54923607376503,3.67985422228076,4.24746701628416,3.76998200339689,3.84750969277118,3.67582397982277
"Nras",11.4968188999437,11.0429608382447,11.1534034750883,11.1874861198752,11.1429601960913,11.2817095519892
"Odc1",11.8246308970011,11.8977923176444,11.6835129418156,11.9615937364879,11.9793310186549,12.1481610430785
"Odf1",-0.618729589267096,-0.647631621195741,-0.609595373715449,-0.618037904153208,-0.618437209009379,-0.641822788097264
"Gnal",0.0124984915557658,0.0421982350732563,0.0572399470168245,0.0423588358081367,0.0125340327109475,-0.00244514944277132
"Omp",-1.97166970264023,-1.97156529502592,-1.96905415639174,-1.96077910432436,-1.97161282435493,-1.96875930678098
"Oprd1",-1.02647366080933,-1.02595675115386,-1.03372513158324,-1.05467437367527,-1.0261930132039,-1.03292376783794
"Orm1",5.39984743031742,5.9009865280157,6.87532808839674,5.84165017127452,6.02749005911585,4.709659005965
"S100a4",13.7355681417129,12.9850918775817,13.4185396718805,13.0616253855529,13.1474974227831,13.0463517419348
"Serpine1",16.5820472679154,15.6438716187449,16.4273900769088,16.1789092207285,16.1304885188087,15.84026823619
"Pccb",9.69382425993363,9.79570651594819,9.74345058317907,9.78073193808329,9.87441999591355,9.82889077176026
"Pde4b",9.34416466906473,8.8614120182396,9.38506949473025,8.89301315635751,8.77168072971403,8.55006579195768
"Pde4d",9.07243710940898,8.93251970535719,9.05525732535964,9.0048903504932,8.92824011305933,8.91378631379972
"Pdgfb",3.52078585286645,3.21751758621126,3.02109488080721,3.32274922043881,3.3838274558888,3.70134517689545
"Pdgfrb",12.4106381459795,13.0058850664194,13.0365813177933,12.755192535611,12.7840854098759,12.4413192611495
"Rhox5",-0.324056705862369,-0.294513523915795,-0.311848141552465,-0.265773193719763,-0.294764799099383,-0.27770596974619
"Pfkfb1",6.11817971055651,5.75489429946364,5.88063562733504,5.77175757910624,6.03350992352407,5.95853512899019
"Pfkfb2",8.0751695494982,8.71583231932367,8.5389644689925,8.57230009337204,8.51453586700931,8.39995444560912
"Pgam1",13.9680301239813,13.3811665349902,13.3846309873745,13.3467344930973,13.4316335672749,13.6791513722973
"Pgk1",13.7152998070095,12.9742610680184,12.988724251413,12.9443712539454,13.0048755758383,13.3306796009928
"Pgm1",10.4508104587768,10.1034201204014,10.1128849581643,10.0954105263535,10.12674381432,10.2753075017615
"Abcb1b",9.87982008856482,11.4362321953825,11.3513168837558,11.4196824596777,11.4016223551178,10.7173616656156
"Serpina1",3.3051046734252,3.47906494273141,4.06329366495741,3.20872705125898,3.20765170197192,2.53698051973635
"Pim1",7.11159440434426,6.85428380000702,6.70180781970419,6.55783260440832,6.54909444712218,6.83459480823671
"Pkd1",11.679130764931,11.7095755624069,11.7194924705476,11.8323429029134,11.7892452854098,11.7856547872829
"Pla2g4a",9.51783023047802,9.6331241838041,9.49561543383502,9.44440327015538,9.37343987796872,9.48878334736809
"Plcb1",6.38269832438933,6.5435947699725,6.1678721702205,6.68427377056301,6.50286703535192,6.88884477991788
"Plcd1",10.8728316213329,10.7552155028526,10.6505344661524,10.7501919837732,10.7699971991251,10.9235836873895
"Prl6a1",0.35643507579043,0.411460708904253,0.373397112520885,0.299561061576536,0.299501213962892,0.310081917596171
"Pmp22",12.226815872756,11.8257046556032,11.9382960395795,12.0447103959755,12.0372082088609,12.1289235270183
"Pnmt",0.0229519442585513,0.0235162393186016,-0.0333947690426527,-0.00609963959608187,0.023258327185018,0.0652082046256973
"Pomc",3.29708986911256,3.2169007176523,3.34414859692171,3.26212866944608,3.23698645000219,3.16240425618485
"Ppm1a",10.0378374580645,10.076477338997,10.0070674326138,10.0221885806837,10.0083992459956,10.0653838792566
"Ppm1b",9.70605083642691,9.916076764833,9.87610589354571,9.90924604850258,9.83130326856257,9.80523256561682
"Ppp1ca",12.8101627603737,12.3378661903124,12.4031296051134,12.4116445678254,12.4435429241558,12.5984786162202
"Ppp1cc",12.1162049520759,11.8407257603367,11.738245473793,11.7321408151496,11.7743398409898,11.993460210483
"Ppp2ca",11.6894946537399,11.5754460096651,11.5182385973808,11.5454173073722,11.5246553022658,11.6492680391408
"Ppp2cb",11.3736013744396,11.1631725153075,11.177999202242,11.2436410520824,11.2328359663414,11.3286262518435
"Ppp3ca",9.93887747069546,10.1616695936037,10.1125977566079,10.2207625213651,10.1825701655902,10.1393421190193
"Ppp3cb",9.9724211069569,9.92025106350201,9.85051451986951,9.90161470518038,9.81927358102086,9.95626570846057
"Pkib",-1.45909351897128,-1.49915473213435,-1.48942376516156,-1.49909968227218,-1.49924366998967,-1.48887203652218
"Prkar2b",8.5641730161943,8.52406735200067,8.7334082326571,8.64034951164494,8.57806598820872,8.41991970136722
"Prkca",10.2944184718569,10.0179579666726,9.9352175153045,10.0637172045796,9.9992590306273,10.2524588215637
"Prkcg",4.13827766838844,4.19343321835496,4.26391406346499,4.26649785770424,4.19130693666134,4.1308437770895
"Prlr",-0.527148962447031,-0.527103623235163,-0.536937008604594,-0.497244386755642,-0.527124348327183,-0.502373651777916
"Prnp",12.1536779461182,12.5576923431594,12.4169273658052,12.597006969445,12.6523667897302,12.5634446584212
"Prph",3.02470948352473,2.96760188264389,2.8103108656722,2.71776152145777,2.89809283688775,2.99377199658488
"Prps2",9.18162129065587,9.15106706105036,9.17305323763505,9.30453884296175,9.32557645512548,9.30834858726169
"Ptgs1",10.8805849610065,9.43283054782047,10.5471847791254,9.63435818550592,9.68628897249052,9.26984655428632
"Pthlh",-0.588378934620335,-0.615809647280897,-0.640745484914357,-0.645279687134,-0.645310707002176,-0.606644003104347
"Ptpn1",10.221762402113,9.98240748253089,9.92200746884413,9.84371799678918,9.7849850922806,9.99442901801272
"Ptprc",2.20704395062271,1.54706012934326,1.71058617260941,1.54715509786493,1.54690746805473,1.71349715033341
"Pygm",3.89065988899179,4.21156586860304,4.11126057601842,4.40555325222276,4.27642801629295,4.28084293703685
"Raf1",11.3438946330079,11.2655981715771,11.3176325523125,11.3745092326484,11.3829175953607,11.3658272639844
"Rara",10.5189701174518,10.4647689815164,10.231680113494,10.3301445129458,10.4149277169257,10.6327255509259
"Rarb",4.79134785311717,5.04321783995584,4.82892270869976,4.92617108215916,5.15428382677806,5.12858759230535
"Rb1",8.15867372938062,8.34112697419141,8.50777836088886,8.45536842435096,8.42092400957267,8.18026820785897
"Rbp2",1.15220345267574,1.23812670716205,1.19892651783808,1.26540660095264,1.20997607135501,1.23392989823463
"Ret",4.9261803563651,6.58227078094981,5.52452120863025,5.13112877035346,5.06339564727228,5.32696656884008
"Rho",0.711180219987746,0.711288383837597,0.804895840113187,0.874528230087895,0.796087662604824,0.741646408145844
"Reln",5.16670163797177,4.33236327441519,4.86491411516877,4.75734251254774,4.60178959648045,4.5641843955388
"RT1-M3-1",7.18012734694699,7.96699365152931,7.75501728738584,7.36375458972464,7.46187498802522,7.23135800072724
"RT1-N3",8.834592460328,8.18327569992514,8.48228124075946,7.94276798076743,8.02352964337681,8.00980165143924
"RT1-O1",-0.0945715535294449,-0.0366555056652175,-0.0422331982819503,-0.064909599721607,-0.0371222928990309,-0.0743962776256998
"Acsm3",-0.405225049169283,-0.322682158689327,-0.39908274121566,-0.43404045858385,-0.434076470513112,-0.398929327262127
"Scg2",-0.0970953722909684,-0.0687388159460281,-0.111164578924601,-0.153775629506984,-0.124674731099158,-0.110977695496969
"Scn2a",5.82173374016868,6.14812095189326,5.99248141538581,6.19566143400363,5.98035488418246,6.0804540897382
"Sct",0.967579168984558,0.967723546017517,0.879582910362031,0.967764612911105,1.05923873831065,1.10157012274989
"Ccl2",12.6345746831796,12.1103434983256,12.8774919688636,10.5175117748726,10.4742040320244,9.99082502533749
"Sdc4",12.5969973658972,12.7048349114703,12.5148042278203,12.281532184016,12.3014488137969,12.4276024097699
"Cxcl12",13.01148070976,13.9474016317864,14.2175861439316,13.3623696307761,13.3479968480439,12.6170382662516
"Shbg",3.05745429483327,3.10598204942426,3.06048406571833,3.06254970930323,3.03654904278288,3.07078348245349
"Slc2a1",11.4295336691694,11.0208891751323,11.0476190757213,10.8542930853125,10.8703101380475,11.0398939581095
"Slc4a2",11.5209897421131,11.3710417227848,11.4760051762049,11.4218783690012,11.4686038522678,11.4152516668786
"Slc4a3",8.324667972467,8.75396061416722,8.47741309661946,8.76897402248281,8.68329944754126,8.78803793170968
"Slc9a1",10.3231643084582,10.279970946177,10.2924650312212,10.1742734402903,10.2285977968735,10.2105382146783
"Slc9a3",1.10725613292584,1.14129905975654,1.27873639852415,1.1074813659533,1.10735135173586,0.952957556661625
"Slc9a4",0.0205730266904875,0.0206473864084902,-0.055402723866628,0.0524024559054211,0.0206133985670779,0.112520857652366
"Sod1",10.8607665148043,10.4231660878884,10.6594910068503,10.8301965951458,10.8433309562262,10.819239070182
