"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Luc7l3",1247.08499970315,0.072080500950593,0.12941511046762,0.310167194379773,0.577577606319633,0.884540825004351
"Cox20",304.114079450137,0.124667817524245,0.223866693485877,0.310121639334412,0.577605552184934,0.884540825004351
"Ndufa3",415.051875062445,-0.134662892050494,0.241277008043734,0.310104165235657,0.577616272431464,0.884540825004351
"Tmem51",11.2066887632251,0.411123186969762,0.733526392078327,0.310004871086448,0.577677196263366,0.884540825004351
"Vps41",1727.64810760176,-0.0831292466190609,0.149223522247618,0.309817433200919,0.577792237222636,0.884607566718566
"Cavin1",3014.50074515848,0.103475867682721,0.185914147918664,0.309664666234852,0.577886032446938,0.884607566718566
"Rab5c",4179.8940639752,0.0633300012903372,0.113784862908038,0.30962798403705,0.577908558940955,0.884607566718566
"Tanc2",221.266036755307,-0.203314628555637,0.357473167125187,0.309177469111546,0.578185362244164,0.884780776581649
"LOC100911238",1656.26278563192,-0.0844128106392195,0.1518051278977,0.309159114546304,0.578196645167911,0.884780776581649
"Pola2",301.501098931004,-0.171808580577912,0.3080057394885,0.309138158965496,0.578209527524808,0.884780776581649
