"","WKY_Joint_5d_A","WKY_Joint_5d_B","WKY_Joint_5d_C","WKY_Joint_3m_A","WKY_Joint_3m_B","WKY_Joint_3m_C"
"Cdrt4",-0.593618078978418,-0.593552084442175,-0.513773754703182,-0.593521239551867,-0.593605351221169,-0.673374622393632
"LOC100362819",8.34290138956047,8.43660924872916,8.55727361552993,9.3335882136343,9.26867327520973,9.13361244803691
"LOC100362820",3.0834406749295,3.14634248174354,3.01403818703449,2.99250755094289,3.14221902067845,3.16821667711271
"LOC100362830",1.32514320380909,1.32539238349896,1.46368360679492,1.36446991645012,1.61717758364161,1.35240793690497
"Poc1b",8.21771409650747,8.01361568597555,8.08093061331765,8.1111705101573,7.87273624962523,8.02668765781512
"Tex52",0.876911685133606,0.841535218329794,0.921628353043737,0.913259896728693,0.911328521934164,0.849889308019392
"Tmprss12",-1.50252061859945,-1.47740450623702,-1.48988245972533,-1.50211151247242,-1.47763006598009,-1.48995089191916
"Zfp648",2.22174029215454,2.1633883573062,2.84901514966397,2.16382205761627,2.22211840711847,1.53651940743377
"Snx21",9.09694519306589,9.47628008694593,9.24607674505697,9.30916632380928,9.22754641968147,9.30889226669431
"LOC100362967",0,0,0,0,0,0
"LOC100362980",9.80722885808979,9.61113864022077,9.66372142688406,9.58803280969543,9.60740353046646,9.64318049235216
"Zfp11",6.66015528131134,7.01277118722822,6.82674378362267,6.83990927154784,6.78581942568229,6.82258379926218
"Acot11",5.46795365555171,6.06114922614528,5.70618825684544,6.00646130274353,6.15201037553252,6.13759902314109
"Henmt1",2.83516748081193,2.7807509218714,2.9615643889667,2.99820656425856,2.9661864894898,2.82859133924915
"C2cd4d",2.06543852279943,2.27069983299953,2.1866458399498,2.14069194271859,2.20544844485879,2.15449353173838
"LOC100363116",5.66355508762069,5.5923019394007,5.62936577184439,5.8862787076092,5.59027245028175,5.73683832061178
"Stab1",2.97611784603106,2.36513245991237,2.58106166800607,2.44198718801725,2.539287187959,2.58020067295377
"Fam228b",2.05723800225723,2.18544420892831,2.18000665650009,2.21625085490849,2.12220114576557,2.11056044942971
"LOC100363171",1.74222378117391,1.61420128593243,1.64697010650279,1.68345129428506,1.61342640182583,1.67968127510582
"LOC100363193",-1.97278560808162,-1.97263684543978,-1.96936900674818,-1.95936959296842,-1.97275671386663,-1.96940537343005
"Zfp791",2.36037276756123,2.36286070384742,2.54837189719502,2.49166832687377,2.69132507040613,2.40474153714926
"LOC100363225",-1.05200771734783,-1.01654295354852,-1.02542226834391,-1.01619813902081,-1.01713851880893,-1.02552139601914
"LOC100363228",0,0,0,0,0,0
"Nt5c2",9.97799311370059,9.72103713993894,9.69716179632102,9.8835596183996,9.81689173602859,10.0025790077128
"Igip",6.40729834064014,7.21598510359727,6.84342688071369,7.14628178120524,7.09807919690597,7.09039533046062
"LOC100363268",8.9230903872934,8.73254271890704,8.71856099912765,9.04669286651182,9.00814323234561,9.13667360340129
"Adgra2",12.2802466958893,12.5316139298162,12.0378512570009,11.1077543222601,10.9696372938091,11.4067748638865
"Arhgap6",8.23841442164952,8.84764001033213,8.43134848199079,8.11349283661434,8.25855231974024,8.29770131217733
"LOC100363294",1.37294046527923,1.24552063050038,1.28840575391311,1.34673331767957,1.34327191102585,1.36582740832941
"Cystm1",9.03558094385618,8.38270203713856,8.93773599060753,8.91325821555823,8.85160516171626,8.65383718852708
"LOC100363314",2.67933738655215,2.56800718832088,2.66786378872277,2.74046459777345,2.7576470738961,2.70486433454852
"Card11",0,0,0,0,0,0
"Nxpe2",-0.648052264560431,-0.577400034918617,-0.641066156885651,-0.611556935347752,-0.648041446138824,-0.601459183597161
"LOC100363361",10.0549887169484,10.0514332321522,10.0167361616743,9.93181475824044,9.92620785217076,9.96548611808152
"Poteh",4.85914093329067,5.58058730827962,5.11760546863952,5.33155392593428,5.6694369758708,5.60275410304817
"LOC100363372",4.76376800775755,5.15440166478144,5.04954161994966,5.00426424549479,4.89282616747194,4.85808842280321
"Cmc2",7.90694652192988,7.26080266520634,7.69750894310894,7.4841407767533,7.80607937122169,7.53147572444667
"Rps10l1",10.4310871383424,10.2767770469114,10.2536538638615,9.97642493991675,10.1037768389957,10.1403791182216
"LOC100363454",-0.181287862398615,-0.0778035365466432,-0.12991489669491,-0.181172909760228,-0.0794373917600928,-0.12993595353788
"Zfp69",4.71274185444006,4.44316990406312,4.61870384760491,4.37831003761499,4.39167352556244,4.3442438132354
"LOC100363472",3.75251873005302,3.70238369060291,3.51807506496036,3.64213828698424,3.58650707677447,3.82369882724696
"Ddit4l",4.59024943650769,4.57440380727317,4.33945622153742,4.29273641853201,4.4079845054401,4.59323086233907
"LOC100363502",1.21032944278293,1.06021813467671,1.28258027383891,1.06032421154951,1.06003489313939,0.912873067235365
"LOC100363520",4.88477704949799,5.28234686968544,5.25108128982164,5.40398188512899,5.42778278978284,5.248363007226
"LOC100363535",0.807438450532657,0.807588998672284,0.755079970832458,0.94537925133215,0.8074674821603,0.928857120516237
"Mrpl33",9.37359950557003,8.96477039039132,9.18665541122938,9.21703784613286,9.2184816113566,9.20028926549602
"LOC100363993",-1.97268164239045,-1.97253688946378,-1.96935713136964,-1.97247009256603,-1.95981067398316,-1.96939251783206
"LOC100364016",10.0866560718063,8.87675252829252,9.71483918815286,9.67372476150129,9.99816852034913,9.60281175282175
"Hkdc1",1.42306111863419,1.52092089081596,1.54789457481629,1.42538304293131,1.45626531435539,1.36492060855214
"LOC100364062",-1.48340117675506,-1.48308830644952,-1.45539655274546,-1.48294393102106,-1.48334040785663,-1.51099035829567
"Zfp300",3.63437519662078,3.7099538237176,3.60879175914517,3.73550884480766,3.78598119753705,3.82411777219638
"Rnf11l1",8.48693567804299,8.63906486679798,8.5142900250794,8.82184052464841,8.77846313872432,8.84886207902746
"Nktr",10.3523937009725,10.527989779149,10.3351476660186,10.3178378121386,10.281063429712,10.4044946949675
"LOC100364194",1.02792678327314,1.06366076085818,1.00286716895691,0.99258056531445,0.992365568511122,1.03539967002154
"Btbd8",6.07116001530969,6.23077860933122,6.15588556091969,6.09243014629341,6.04439427586255,6.06349596247875
"LOC100364265",7.39362585279654,7.58025297129569,7.39991019364768,7.65288526382741,7.70135230604364,7.76414800333397
"LOC100364335",12.1109865008857,12.0585077631513,12.0301327457351,12.1821486826798,12.26458722247,12.2779823388583
"Nwd1",-0.582748684307457,-0.61812172185501,-0.63912826368562,-0.618095120286122,-0.582601096915825,-0.561655047996588
"LOC100364435",-1.00567372272003,-1.00562834704145,-1.03474288184838,-1.00560713473644,-0.96929413359593,-0.958358787198546
"LOC100364457",7.62240153244821,6.78662396132417,7.87472317905248,7.26404495012174,7.15079324829026,6.53720866703971
"LOC100364500",8.32580671865545,8.57552432302892,8.4974905990701,8.68689856615282,8.76004584160697,8.67664712565198
"Rprd2",10.0350864344245,10.2125934966654,10.1389231020884,10.1468181211476,10.1134191185744,10.1150354833176
"LOC100364673",-1.97278560808162,-1.97263684543978,-1.96936900674818,-1.95936959296842,-1.97275671386663,-1.96940537343005
"LOC100364769",-0.0883251543140088,-0.0868931206730604,-0.105123044105643,-0.157267851058356,-0.0880488558084367,-0.105144446821288
"LOC100364958",0.548690030862553,0.479321870934231,0.47402292204618,0.616450841259368,0.479222783218286,0.587819841091039
"Rab37",1.96336100900637,1.96382613492608,2.11721950144196,2.48497872545588,2.29917123020629,2.23844904835535
"Pdss1",7.14415427269158,6.48978648128142,6.89662748216778,6.22628753647676,6.59436502131325,6.33066917371372
"LOC100365008",5.59747038761346,6.18400822804813,6.97752503814711,8.08713875487203,8.29283249831429,7.10319989627684
"LOC100365043",2.42082681773404,2.16442815694821,2.2756157521826,2.19942668276686,2.39685813255126,2.31515414281759
"LOC100365259",8.84001206139432,9.05626597867486,8.7368089859353,8.89830691312298,8.93927770238951,9.13012234185554
"LOC100365363",8.83797284952428,9.10280589312186,8.71333432136839,8.67287504219039,8.74361757835985,8.9653013602298
"Ctdsp2",13.0025590705473,12.9963234524439,12.9594175341182,12.8852452942021,12.7531167855656,12.8592047672612
"Sf3b6",9.1028587671044,8.67032104211719,8.64062413503808,8.69320166425756,8.71996306210642,8.95254813275471
"LOC100365542",0,0,0,0,0,0
"LOC100365588",-1.48340117675506,-1.48308830644952,-1.45539655274546,-1.48294393102106,-1.48334040785663,-1.51099035829567
"Dennd5b",7.83126967198409,7.72493025362921,7.76521368559534,7.48378607557952,7.5474229988154,7.52849081440877
"Lrrc75b",8.61735372381003,8.51850734826065,8.46933034999762,8.4306285977174,8.61502995568153,8.62142946273718
"LOC100365773",0,0,0,0,0,0
"Zfp605",4.03632145210988,4.56149726700545,4.5377373679662,4.53852797126605,4.23603236579749,4.14845216012324
"LOC100365810",4.47562892275258,4.27955421117892,4.26284769893246,4.49665599302908,4.06068439074266,4.39341405991916
"Eif4ebp3",5.3598710788347,5.07396791087602,5.09355664175407,5.36250640435218,5.40586239095374,5.50754725075425
"LOC100365921",7.16184602447385,7.5331562064705,7.45900380060214,7.51673695335916,7.44543773861346,7.36958466085635
"Cep85l",6.74195733157905,7.01121051157501,6.68400663539103,6.69011019937765,6.61461903525469,6.84494190350217
"Ube2e1",10.033589673314,9.88396116053675,9.97147403455421,9.88428490315095,9.90185128440881,9.88036947615104
"Prdm16",8.73024865802633,9.22747795534535,8.78747153761294,8.16740967330458,7.93144443817944,8.24081882481491
"LOC100366030",2.47899852854006,2.68014787981268,2.54919072999752,2.70818128343931,2.56885971770669,2.66890297475185
"LOC100366044",10.5085193845434,10.506153672508,10.594120256791,10.5983169029654,10.6806948586177,10.5527221525262
"Smim24",4.06088276420259,3.87504100679528,3.64163539895793,4.04707999412598,4.06240690997624,4.38106993859212
"LOC100366216",1.52596272125178,1.7047037007672,1.51935784310309,1.49775352037041,1.34885872416117,1.51928149017218
"Pfdn4",9.34964574904894,8.90387886533035,9.00746808135258,8.69297707977561,8.84668181202017,8.88912367173496
"Ankhd1",9.29689260768117,9.62694184410668,9.34853707089213,9.3904506282189,9.37356970623985,9.49539032223117
"Cenps",7.74833284557551,6.82269682697377,7.34219452113181,7.09555812787798,7.23420610498353,7.10820243157358
"LOC100909392",7.45458838066657,7.38369933092334,7.49173458979663,7.28798892687407,7.39459788005543,7.26870266946307
"Zfp397",6.62180315531776,7.0700777093178,6.88433035063996,7.04341160132287,6.92057038163112,6.94360107315482
"LOC100909441",12.1305445781753,11.2104851585617,11.8339565938384,11.5814178601102,11.877424725526,11.5659795673482
"LOC100909443",8.64977083285064,7.94157867973095,7.74850230090381,7.11692734946748,7.22634915373122,7.71881070698634
"Ube2w",8.13034182382966,8.68133243524431,8.47833495408421,8.62511029995662,8.54125054613841,8.5106825985003
"LOC100909455",0.499174668242929,0.499327585876413,0.526046831728366,0.776266080259022,0.499204162617058,0.610939416769345
"LOC100909464",0,0,0,0,0,0
"LOC100909476",5.39735666844335,5.65042503732999,5.65987764645931,5.75821743574963,5.65118867408873,5.56871626134655
"LOC100909485",1.87569012748679,1.5290392353387,1.70448612343297,1.88424817317003,1.52882312806991,1.70441420859975
"Trpc5os",-1.46738080479093,-1.49317083441395,-1.49975471103611,-1.49303516892371,-1.4934077269472,-1.47374255650178
"LOC100909505",8.6929256784667,9.45200565153647,8.78962136186057,9.43998135073294,9.1957973725508,9.60073366478289
"Tsen34l1",8.68350950459245,8.60731185384318,8.84164040361174,8.58631425723449,8.96216497965961,8.57800989405313
"LOC100909512",3.91809113861611,4.37417641867054,4.18027923870153,4.41408120502252,4.44965789352586,4.39772408921599
"LOC100909521",1.53479677178425,1.53508028859484,1.6530868832345,1.53521277627195,1.80072156988303,1.54981882003253
"LOC100909526",2.20919588410349,2.48001021546898,2.50131990549105,2.73302548762731,2.58274313368859,2.50116745495314
"Iqck",3.97957383819392,4.27988222190084,4.05942760930953,4.52199729105672,4.23283113051656,4.4477146315245
"LOC100909546",-1.49355616931867,-1.49325718956677,-1.47342643481732,-1.46659296928051,-1.49349809838687,-1.50002577845909
"LOC100909548",12.0337370990553,11.9479478683384,12.0223660648732,11.8961408382505,11.888062793346,11.8605782346219
"LOC100909569",4.8754810306426,5.21988132919853,5.18186543797722,5.42937146683963,5.29369629894151,5.22734962483391
"LOC100909582",3.69297640164139,4.05701711513534,3.89588261696208,4.16850643062735,3.95532833120908,4.0410315223445
"LOC100909586",-0.989198075938469,-0.989152098343862,-0.941115447512807,-0.951806752915822,-0.989189209652354,-1.01855762091245
"LOC100909590",4.12554917354913,4.26140510570425,4.33435330492289,4.08961260967735,4.21359456148355,4.01072742028425
"LOC100909595",9.79113290344287,9.79765033164238,9.68970682751,9.96791041148934,9.27554834624937,9.72641416890199
"LOC100909597",9.75594434862377,9.74326818433738,9.82784675709837,9.69929558583616,9.76101149448266,9.65191304954162
"Pigbos1",5.93250635706651,5.86084058864985,5.94749114878896,6.16593044261883,5.95552999035443,6.00991254055585
"LOC100909600",1.87201718554543,2.00002053586597,2.0241900322264,1.94055531766004,1.99693908811453,1.88057603136658
"LOC100909604",7.47743811448166,8.72326997875793,8.35854776991023,8.30362406864837,8.59768809106478,8.19246235656613
"LOC100909609",-1.00207105860685,-1.00132112256958,-1.03799912103954,-1.03736128001167,-1.03741563401046,-1.00108542655973
"LOC100909620",-1.97268164239045,-1.97253688946378,-1.96935713136964,-1.97247009256603,-1.95981067398316,-1.96939251783206
"Znf442",3.16066015126905,3.67457007302006,3.19448968496997,3.9140455591166,3.16086416458083,3.7605802890233
"LOC100909645",8.16032660313919,8.17080101442936,8.11896881432967,8.13494603117728,8.12566946432387,8.17690274220519
"LOC100909657",7.62830795623944,7.82831711331828,7.6277043576654,7.83986843755896,7.50893705300199,7.77501092239394
"LOC100909660",3.15021452104983,3.21013551166993,4.49351321358986,6.36287361590065,5.24825885360057,4.49222803752063
"LOC100909664",7.639433213423,7.99604496998087,7.60762127705626,7.61739759002035,7.75724643454838,7.89743982693004
"LOC100909679",-0.094940934788802,-0.0948585593835094,-0.0216985757962664,0.0419816156060003,-0.0949250500107829,-0.0996728884922806
"LOC100909682",4.55361124094207,4.63070349643525,4.50076409932314,4.68297900487114,4.60549516225667,4.73563035292942
"LOC100909688",5.45052418276079,5.7994109521285,5.75528797931199,6.03116857954595,6.0437628454997,5.90714530065548
"Slc25a51",8.36931918847514,4.99410191229633,5.0126459835621,4.99639715671202,4.99011931637649,6.6623228033679
"Ccer2",0.815139118163982,0.815996514222583,0.766959174721905,0.851409421516827,0.882289253634996,0.91545797904729
"LOC100909709",-0.544127449003737,-0.613422883155304,-0.596001394999938,-0.613396204457005,-0.613468944195072,-0.596206345405621
"LOC100909712",6.17832145261894,7.06202450472675,6.64546987406772,7.18075584913008,6.7601669026551,6.94516448049772
"LOC100909715",3.04882285005995,3.08156245069298,3.14910983733411,2.96670482039564,2.99229672260624,2.89558358454329
"LOC100909725",3.92872221177452,4.08139301160762,3.58616473401918,3.86267528341849,3.55680278364994,4.12863191120611
"LOC100909732",3.96850472154064,3.97746712230835,3.99922241919182,3.85059638963725,3.92925824782482,3.86369082146371
"LOC100909750",11.1528674378581,11.036710314062,11.0100458755848,11.0870476737681,11.0566200688169,11.1565768716678
"LOC100909761",-0.593618078978418,-0.593552084442175,-0.513773754703182,-0.593521239551867,-0.593605351221169,-0.673374622393632
"LOC100909776",3.97262020890548,4.17215965551259,3.93092688488972,3.98043204508336,3.97365018828305,4.11850416400251
"LOC100909786",0,0,0,0,0,0
"LOC100909794",0.607927674559659,0.56983569203652,0.6652760244032,0.64682515568898,0.836430712059786,0.665233592769273
"LOC100909799",0,0,0,0,0,0
"LOC100909824",5.55856537819978,6.25333567458511,6.01672432943631,6.51263338683669,6.55795242839445,6.42451910457171
"Kbtbd7",5.92225722356576,6.66298289272557,6.30993529216594,6.21703325743273,6.30158803594585,6.24199541266901
"LOC100909830",1.14842259292815,1.32338077142696,1.14016205416671,1.14874106334504,1.32066984407552,1.33044508172113
"LOC100909836",4.27894172531416,4.07052538015694,4.224097468847,3.8539730178157,4.28151429851593,4.01837974205436
"LOC100909840",8.82128427077519,8.76707348764981,9.7660697221237,8.82614720852919,8.17532950043999,7.5288475115734
"LOC100909844",4.14160642229748,3.90586504237864,4.1488234102939,3.90678445779504,4.14269278118469,3.89965094153402
"LOC100909849",8.57688965266761,8.47628932267926,8.20552340406824,7.6541082517461,7.94766310810187,8.12195176352919
"LOC100909856",8.24292183697249,7.98210660844868,8.28331030995214,8.20439170120442,8.20873090358536,8.03576521515335
"LOC100909857",2.75230803435152,2.47367486826492,2.57275949740307,2.44381077974063,2.26324041157279,2.39375754956186
"LOC100909860",4.76027488135031,5.30218020572272,4.95071766582107,5.08637857756499,5.0261023826818,5.13675035783884
"LOC100909869",7.38170521287899,7.12595609211657,7.14814748596933,7.00651743693169,7.18056064559101,7.19922220778981
"LOC100909893",-1.4934749185324,-1.49318037266681,-1.49977657799838,-1.49304445313469,-1.46728483990809,-1.47371571412261
"LOC100909899",-0.60010773466268,-0.600042147220536,-0.679427308425168,-0.600011492488377,-0.600095085443283,-0.520700921482271
"LOC100909950",0,0,0,0,0,0
"LOC100909954",2.3446520982487,2.22706692976393,2.34492277601504,2.45738945227962,2.42526016399705,2.38226154612961
"LOC100909960",-1.96772983717637,-1.96756665515808,-1.9748405161134,-1.96749135407201,-1.96769814228133,-1.9604024782305
"LOC100909998",4.73159831231197,4.97540563421384,4.91157483641311,4.83646832627137,4.82308710864041,4.77170485430569
"Zfp30",4.32314564806152,4.43685193343157,4.3759188362811,4.44185160935817,4.24877027251001,4.34939089539954
"LOC100910033",3.9361000507394,4.43855947277373,4.59497044033823,5.27758830470007,4.60391761688277,4.53311228220976
"LOC100910046",8.20111427607771,8.56390115334444,8.52355705816205,8.47850833055543,8.60226192241505,8.39933578303426
"Gfy",-1.4934749185324,-1.49318037266681,-1.49977657799838,-1.49304445313469,-1.46728483990809,-1.47371571412261
"Nkrf",6.42306833782423,6.56690153887942,6.52707799991764,6.31745481854387,6.44533592286393,6.34930230913809
"LOC100910056",8.10509195410169,7.64984300054593,7.86740502197012,8.14629762407709,7.9992433215178,8.08283292815114
"LOC100910069",9.54311289292608,9.92648693181001,9.78894513252711,9.93062903411571,9.80239690595134,9.81236774987446
"LOC100910079",2.06455825771335,1.95214505527675,1.90354316207473,1.92103406847461,1.88523991465426,2.00794548598476
"LOC100910088",-0.258029639166229,-0.257956762719724,-0.25878213221445,-0.221371486850683,-0.222368214096511,-0.221080919202123
"Xirp1",4.21091502301152,3.47144745177524,4.10291737932816,3.2932917085475,3.38423491341589,3.07702716904692
"LOC100910106",5.95290496135769,6.39557421158226,6.20402051355303,6.33529847229211,6.33887119597201,6.30730390704901
"LOC100910117",2.24615738982076,2.47622921746074,2.41213018275852,2.31335344141537,2.21375255359313,2.21261611838648
"LOC100910121",4.49475608942452,4.49873860787774,4.14566866166668,4.50058850391224,4.49552678814031,4.84913633301073
"LOC100910130",9.31999343238265,9.33350888695835,9.22665164203278,9.55166264053674,8.68154187182962,9.2167017738209
"LOC100910134",2.89895032372945,2.90215622389563,2.96027167350795,2.8694299779761,2.96282509189102,2.85640913523815
"LOC100910138",2.18874951870013,2.08200453140352,2.18910121076076,2.19228866914773,2.42255835659545,2.25369932716265
"LOC100910143",7.71032785993288,7.76370289026738,7.96851740665319,7.90435409339291,7.79910509968017,7.62022756498347
"Ces2",0,0,0,0,0,0
"LOC100910163",2.58606246671938,2.58898709636024,2.76243665381181,3.27201017698737,2.9476203696225,2.93490340103294
"LOC100910173",-1.97278560808162,-1.97263684543978,-1.96936900674818,-1.95936959296842,-1.97275671386663,-1.96940537343005
"LOC100910196",2.9223792576503,3.16281277990427,3.34303687145577,3.42339323722278,3.29516214845809,3.05883684016195
"LOC100910200",3.4683566144941,3.80581259662348,3.77803788855375,4.13189227175511,4.07042019462875,3.96020295019697
"Crnkl1",7.45433167517994,7.4391920133475,7.58108798670268,7.54846821806526,7.38617295484499,7.33299444401617
"LOC100910207",10.0105874936597,10.0964381665463,10.0629249480483,9.91487376616639,9.9436114434578,9.91983048686682
"LOC100910223",-0.667777631664487,-0.807846140129791,-0.772826217085612,-0.807819622116866,-0.807891931395271,-0.772841445567596
"Zfp82",6.34981708673612,6.94701320613021,6.64918290230662,6.70903140113829,6.63630058087336,6.67189823513236
"LOC100910240",-0.0846321119340059,-0.293309369934666,-0.241135754612187,-0.293268440937841,-0.293380055590723,-0.241159234586431
"LOC100910258",3.30157051653195,3.39177381801661,3.4612771768797,3.65345903198057,3.43950667195936,3.43187784236454
"LOC100910270",0.0320336393091891,0.0321218450704771,0.023320696864782,0.068819025836058,0.0320506485140882,0.0591918825001242
"LOC100910275",11.3033250607081,11.5132516379838,11.4369531392915,11.4189169678199,11.3522546551495,11.3569210215392
"LOC100910278",2.9042988405759,3.06986075067191,3.01522385407949,3.20945736446773,2.87557351616622,3.01437138186139
"LOC100910284",0,0,0,0,0,0
"LOC100910288",0.501398133801181,0.70623099714141,0.589588121725701,0.576310827201269,0.574336490010184,0.589550102351321
"LOC100910298",2.80608564663056,2.81106420144636,2.65022005663203,2.72432901922037,2.83428615750184,2.93766245576753
"Larp4",8.38229826796289,8.35063055674482,8.45611426632951,8.4081225539602,8.42643370579757,8.32762827590323
"Trappc2b",8.45685748191644,8.21236478158712,8.27579660515746,8.57505288659848,8.48404086736753,8.58836140357733
"Bbip1",7.01795836299375,6.68203555899242,6.82737828376668,6.82424379868655,6.71340320135574,6.79144217724755
"LOC100910385",4.64082188776844,4.66847354202267,4.67280355393028,4.84474337020378,4.98203268735707,4.8952321897457
"LOC100910418",3.48635836671925,3.73306709763694,3.7060689342897,4.32586623711221,4.32263209495815,4.22789296392358
"Chadl",3.31308882261484,3.6030851096057,4.15100319929098,3.1318202518574,3.1289766555621,2.43748222052904
"LOC100910438",7.74518485347378,7.65966990644485,7.77633326184998,7.76496126083631,7.85146311204208,7.73430630454854
"LOC100910447",5.79899488415466,5.62960527775504,6.00214532815808,5.58391206203602,6.14100462900592,5.57461309831775
"LOC100910462",1.62848629539376,1.29728113102364,1.40416478894273,1.2180936197338,1.21775343262878,1.27664245044726
"LOC100910478",3.59315439586577,3.52159349984874,3.56648885220544,3.46742054484114,3.48964139710734,3.46941606662606
"LOC100910483",3.86089845496815,4.12142854609389,3.9800595187732,4.26305821660012,4.20850409955094,4.24688513983335
"LOC100910486",-0.727800825119546,-0.624440821808526,-0.692852362166266,-0.691405914997322,-0.727790547111013,-0.692866692351937
"LOC100910497",1.60785153081306,1.1525781469133,1.2232880740433,1.06647108073169,1.06609334001065,1.22320897519105
"LOC100910506",8.28017838649538,8.61855995784102,8.27645303362213,7.87445610720342,7.94767978654113,8.08398408541835
"Zfp41",8.72995393849109,8.48992395859723,8.66975332030273,8.08442096617611,8.42051830826527,8.19265526546212
"LOC100910528",7.62464654347327,7.57765019468915,7.76509311978613,7.74438617396471,7.64359929278403,7.53004798266945
"Elfn2",3.51596909917352,3.52020771151948,4.36771429952529,4.52031546511354,4.27372401725398,3.54739384700496
"LOC100910540",8.30575518297313,8.45019460351492,9.29887772634528,8.47744010421969,8.68773704212685,7.66168574007202
"LOC100910554",1.77320998249194,1.68013994263028,1.75138953237934,1.80796486544314,1.74337539822376,1.75095556201522
"LOC100910565",0,0,0,0,0,0
"LOC100910575",7.67936740257214,7.5841863720961,7.52411708165801,7.65320514970937,7.63783160334883,7.75317818220521
"LOC100910577",5.94088747737502,6.28475720832733,6.18439941892621,6.2481793476479,5.99423664248544,6.04963091899164
"LOC100910579",3.10673241404693,2.94912292644437,3.19460800679004,3.16510912714716,3.03069852677093,2.93122349041466
"LOC100910581",5.32512508998552,3.14040422511387,4.47500542809265,4.44722459876465,4.98564521353489,4.47419413560682
"LOC100910596",4.91000952294897,5.04037353819615,5.08487764659121,4.9220181083965,5.0097077714302,4.85617682389471
"Hmgn5",2.9600689957784,2.39518987435269,2.85783140723536,2.92753189209134,2.394658420989,2.48089318437035
"LOC100910623",2.0975391282099,2.09994356667482,2.2036738012203,2.31174685636722,2.30451271322967,2.2031973310205
"LOC100910636",4.3771422167053,5.44532524469236,5.30311151832338,5.89365248722952,5.53682703752951,5.32336197475497
"LOC100910668",2.38583530813558,2.38833675425013,2.2680121341082,2.27691341770998,2.48352840244322,2.49929480716126
"LOC100910669",4.48173056128879,2.60428069994813,3.32527967504988,2.60527302109065,2.7280598310256,2.88439238162671
"LOC100910678",5.58006246775349,5.00875107299348,5.44727018458513,5.13606800540109,5.06882350121146,4.94958233909463
"LOC100910688",2.25588780971872,3.47071232485244,2.74742300802086,2.2575091009687,3.00499931872582,2.74713126911198
"LOC100910708",1.64683473761301,1.73017341959572,1.43559665944392,1.7310553130112,1.72864838462171,1.98275926797689
"LOC100910714",0.752427596657163,0.721384421399442,0.743816224946165,0.687220992039821,0.814155593029174,0.743778076616635
"LOC100910717",6.82608448226375,7.03221984654792,6.11795089997133,7.29135636377981,7.16892407756919,8.041341485109
"LOC100910720",0.935709695637484,0.802656808443853,0.915435992773678,0.90751994846801,0.936223124513919,0.875618795757955
"LOC100910725",4.22184844546012,4.48641140402058,4.51344212956771,4.52356924558983,4.95187188021686,4.57840835807599
"Islr2",2.16719694274669,2.14267794492125,2.18192202877536,1.98187660693057,1.98056446543099,1.9542359512394
"LOC100910732",11.526039033592,11.3337184222803,11.5202282818212,11.3293689964381,11.3318329843796,11.2402514365238
"Oas1g",4.08783714183795,3.05556940941894,3.9648494698669,4.37553137357436,3.05429727601624,3.32176813055684
"LOC100910750",1.0106310684602,0.948271594331596,0.987308498306935,0.948981928712662,1.04125952429084,0.987263559590716
"Mtg1",8.12347822473603,8.00979879927485,8.02120355174538,8.1364386011265,8.00688156833739,8.11709504499201
"Dnttip2",10.1983579065446,9.94254279022942,10.0035190045036,9.80551381730608,9.92766951090114,9.93352300798699
"LOC100910754",3.47287024729083,3.78857242960924,3.62180553623614,3.71680498479017,3.68242345052859,3.70853001987327
"LOC100910768",11.9895842558508,11.9619861777743,11.9510147000655,11.9523874206268,12.0169102526519,12.0094193533864
"LOC100910771",8.5763659837019,8.71215698095495,8.5774808539587,8.70421790617874,8.78825867215125,8.81301891753471
"Cox7a1",1.33846822439527,1.30564251137671,1.41001842638835,1.26943745118312,1.23043624616722,1.16197379017281
"Chsy3l",4.0926378600697,4.0954273172826,4.11220986826876,4.09672499750191,4.09317722450131,4.076773831409
"LOC100910781",1.20278601000391,1.27388496564433,1.2339906634301,1.37157260965953,1.30551702498255,1.34288964171506
"LOC100910792",6.98620192854529,6.70865107262769,7.02385049225326,7.07972716436634,6.49296972081638,6.60992445092459
"LOC100910795",5.77784492554377,5.6452354680505,5.81269723320642,5.77232664557444,5.53323139511256,5.55162198393422
"Trim15",2.61541728889972,2.93516686745421,2.99802400924003,3.21190617460966,3.139259885285,2.95285109888427
"LOC100910807",8.22698536764006,8.53496244351586,8.33569619176984,8.49444130682543,8.46962147980759,8.52730910712464
"Tmem249",2.11465837379139,2.14854835545466,2.1158775594911,2.05269733671166,2.14582337728301,2.11498616212927
"LOC100910819",0.314653037147724,0.281606880350585,0.315152230601067,0.316794378314773,0.347497552400487,0.315123693505718
"Derl2",9.63478849169189,9.46857782644362,9.57324150909582,9.64484456853327,9.48365297826332,9.54269042337023
"LOC100910833",1.5223984090868,1.62573597453616,1.51448431107122,1.65883807303948,1.62345938555378,1.70073161003689
"LOC100910838",2.13633517849403,2.35591259698381,2.08152458640702,2.13705337263461,2.59914806496127,2.53270002012984
"Luzp2",1.86711134834517,2.36121600677688,2.16128163977648,1.82581574813361,1.82525836453109,1.77841909411689
"LOC100910848",7.66005004307757,6.94915157066784,7.76536533550177,7.18195717813569,7.36876298526314,6.81459555307036
"LOC100910854",7.10746302957499,7.16168882419459,7.02718887620268,6.59781543561344,6.73738959832053,6.77498956764909
