"","SHR_Joint_5d_A","SHR_Joint_5d_B","SHR_Joint_5d_C","SHR_Joint_3m_A","SHR_Joint_3m_B","SHR_Joint_3m_C"
"Klhl17",6.98772166863857,6.93011111276683,6.98365103835572,6.91186789006554,6.91364608457541,6.88802233966746
"Cxcl9",-1.48546768075323,-1.48564944015506,-1.50655314061549,-1.48538716402243,-1.48419450170254,-1.46379625270114
"Mafk",10.296143273637,10.2033706138961,10.1526181670991,10.3756348546591,10.7124799698393,10.6411961889166
"Ggta1",7.90245293206609,7.86261404504399,7.87699552684878,7.42528337246085,8.2716145253668,7.85398691062009
"Cby1",8.65854914869248,8.68762723820176,8.43583240919945,8.64468846769293,8.59659601234786,8.85789802426807
"Hint3",6.98590720798025,6.989257375363,7.02768086398454,7.10716830506035,7.09714386682735,7.06205751363093
"Gtf2ird1",10.4301819726853,10.4534451994101,10.4658370440771,10.2325747784945,10.3710972464798,10.2778125544577
"Slc25a25",9.02885151279587,8.9653331426867,8.87238662260155,8.84786136108348,8.88566521244273,8.99146899190284
"Vps4a",9.84203136847749,9.84348933066317,9.94432215137632,9.89312024495993,9.85851234397989,9.77425449266392
"Lrrc3",6.19571720982993,6.30680216821274,6.19330301699244,5.66342983248871,5.20087027859798,5.49010672757224
"Gimap5",-1.47191517801124,-1.49379882118303,-1.47665411095642,-1.49353741157776,-1.49234868966414,-1.49914593926167
"Tnfsf10",-1.48067605790892,-1.50103072315489,-1.4901304295019,-1.48060141419446,-1.49968191018997,-1.49086462322222
"Filip1",6.0028280835474,5.76935798752696,5.77287382110443,5.1841907098098,6.3340931857776,5.87236116222645
"Ptpn7",3.88994471761306,3.80330900353892,3.35414758451609,3.56557779120496,3.58398796366117,4.06726215349297
"Cdk5rap1",7.67696566780348,7.68082594535959,7.62258882487606,7.57585134715365,7.53573618150052,7.61210074603256
"Zc3hav1",10.3420744439269,10.2332952009587,10.253914168854,10.3463105071617,10.5461339522558,10.4799928832975
"Gdf7",-1.00345008433896,-1.00347610176928,-1.02580135032334,-0.974242673762732,-1.00235746398802,-0.965961811606163
"Gdf6",4.39888829515715,4.44565793532834,3.9477080036986,4.38307367113499,4.53845914934255,4.93533152178291
"Gdf5",5.23149543883003,5.45298866816797,5.41215835951705,5.02163364589779,4.280982256471,4.58139164516635
"Stx17",9.04847669740236,9.03586241036857,9.00157339369367,9.011027415095,9.07707036279412,9.08464504913636
"Sfpq",11.5397349304506,11.5004337317178,11.7240537478598,11.2280406785869,11.3895531215755,11.1048274833056
"Tcf21",0,0,0,0,0,0
"Rapgef4",6.68443536442343,6.45782986860332,6.42831999711904,6.16924487177214,7.50505873909705,6.97996442482893
"Frmd4b",6.15365625558682,6.22863034925572,6.87914432515303,6.22669452007773,5.55851707637322,5.20460477549372
"Zfp394",7.33405152313807,7.43775245307838,7.26343608867513,7.40412356805597,7.38302598238336,7.51604067465276
"Tnfsf15",5.47176479404801,5.36398396263161,4.68403089475917,5.93796870087706,5.53949022221848,6.47257294512841
"Cdk11b",10.3333166341385,10.3792344326957,10.3130603861563,10.473060773523,10.4309910050813,10.4952410365629
"Drgx",-1.96248844200724,-1.97305182812556,-1.97001392749359,-1.97292564389865,-1.97235183959823,-1.97039494932125
"Exoc3",9.55404929291562,9.52413723861893,9.48871625578932,9.5169019970016,9.55767623417385,9.58766612556568
"Mamdc4",3.03178559674788,2.88182863584892,2.89729824208275,3.07787996711054,3.00572737063567,3.10131254308875
"Hoxc6",8.6467695567565,8.69264460268352,8.47029474286543,9.03678216957118,9.04203144638506,9.2388191448327
"Tmed7",11.6998379379726,11.6992578444315,11.6772598715116,11.6053309539318,11.895726583177,11.7728167882449
"Sra1",9.59839910540934,9.64567978146908,9.64144309645114,9.76124965081189,9.72945836685581,9.72595035582192
"Dnah7",1.46707763080856,1.54132641480229,1.49515506996328,1.51986011899067,1.44691770858355,1.49243586662925
"Pcdhga4",6.59633781648046,6.57033571425751,6.45147999863434,6.2448812369048,7.58818033953828,7.04838755495619
"Pcdhga9",6.38916427943292,6.4360836081548,6.32282335104066,6.72147996970582,5.63408244384725,6.26758179952974
"Pcdhga11",6.26591350702138,6.27174327200589,5.88012995908581,6.12400753439668,6.65085868729881,6.77613154127557
"Acox2",5.9362618147505,6.12117749982386,5.70550013942561,6.11967551306048,5.68280354271442,6.22445904574902
"Dgat2",7.55511361780842,7.73854633602026,7.77844418381373,8.77407454485017,7.83700137384896,8.17392375245017
"Dync1li1",9.8521700214347,9.84050205101651,9.79089221803595,9.69817686269313,9.90737380369274,9.85821915138258
"Mxd3",6.41026457185084,6.49567450914495,6.86904615792861,6.74639746583673,6.07190719098696,5.99307571098113
"Rab38",4.73077449448802,4.69627820078551,4.73446386912563,5.02264791200645,4.01833799124122,4.49955543013496
"Nr1d1",8.89957916463843,8.96264923043777,8.88964900477388,9.95216082785342,9.47525576992384,9.75517349165285
"Spag5",9.31675934983324,9.27361324630345,9.7615022220425,9.70312707453271,9.27339757894532,9.02194640276486
"Slc38a3",4.12161636932207,4.23288511311994,4.50011425199788,4.19616289808635,3.79777157912616,3.67410372782937
"Tubg1",10.4972888778064,10.572258093526,10.6915772735979,10.7147589252521,10.5871514029517,10.4941513761703
"Pzp",2.3197960752699,2.36286918687855,2.35653084503981,2.19135680332848,2.19862287062176,2.17979162300953
"Tsga10",2.8530383062856,2.80138598507424,2.83116107746716,2.92384294909421,2.87363935346041,2.89479221949007
"Nr2c1",9.1504600155818,9.1130642858226,9.06653342050852,9.17948030616661,9.15739447104167,9.23366611879782
"Timm13",8.85960411490864,8.91942042951144,8.99923366691175,9.07650152890289,8.78528686651411,8.8211728030068
"Ctsz",7.38184879501416,7.52622943931584,7.10846258095312,7.41047879630226,6.4638743119728,7.28275309034941
"Cox5a",10.338592244311,10.3616639218049,10.700915860512,10.5628895364041,10.407706804879,10.1345103931875
"Gpr37l1",-1.96248844200724,-1.97305182812556,-1.97001392749359,-1.97292564389865,-1.97235183959823,-1.97039494932125
"Hdgfl3",9.78509306756465,9.77862118805018,9.7034508480048,9.67394621187996,9.690149600322,9.76045418590359
"Myh8",-0.109733833710592,-0.110966375813306,-0.151693457349832,-0.193421382722897,-0.193099827747887,-0.151917252647509
"Ppp1r32",1.0475081736994,0.939833720943057,0.977678410527855,0.940591755861575,0.911956676371288,0.942266752909808
"Dnah12",-1.05157272648645,-1.02336806205961,-1.02896574836643,-1.0227237910944,-1.02038068934322,-1.03005688612541
"Mrgprx3",-0.29582547484791,-0.2958679782415,-0.34700030361251,-0.295806465338281,-0.263217380244008,-0.22835834572334
"Tank",9.44134828115639,9.53514478982646,9.28812176612622,9.80652883507589,9.67975869918926,9.94326853649778
"Phtf1",9.2017276253134,9.18229188148326,9.25451650393834,9.40652283900138,9.37863616088455,9.33007274940296
"Il13ra1",9.80115709101835,9.81951877026806,9.13918280139416,10.0203812104716,9.69693482594246,10.5298131474561
"Lipogenin",0.470427444204876,0.500961790880251,0.542515601645981,0.692404728804976,0.505438227472833,0.542100494035487
"Socs1",5.11177515153308,5.23259396616892,5.25286528759219,4.78148070395771,4.84122400636547,4.7306716264204
"Zwint",10.1027813019006,10.225268197655,10.3880120316956,10.2637756983675,10.1939759894376,10.0048885619848
"Itgb5",13.4234195373351,13.4620231320886,13.2506827421342,13.443731767221,13.4413615220902,13.6345852372333
"Frmd6",11.6941003230236,11.591726194535,11.7707942647456,11.4053118811279,12.3583294683343,11.7539396687648
"Slc35a4",11.1390069418704,11.214059399729,11.1794529966549,11.1336540387802,11.075572517089,11.1016934520794
"Cacna1b",5.17160136458813,4.94935498706388,5.49458665243963,5.4441096849397,4.94123479114338,4.75856376142791
"Cenpf",9.28892640130028,9.27075819280106,9.93693197147754,9.76270842493367,9.41476757560093,8.93164832584043
"LOC257650",4.95407690601688,4.9080496802742,5.11342861477653,4.89496905841002,4.93912901211734,4.73468371363269
"Casc3",10.1646342402846,10.1148847528303,10.2301366699529,10.1178865460343,10.0674828630646,10.002307531154
"Dclre1c",6.51708515311173,6.49846879101838,6.42124094872235,6.48484028290124,6.61270107450736,6.63530670204701
"Rwdd1",10.115057095063,10.115121483442,10.4793592639051,10.0205560119318,10.1776565314774,9.73483629705203
"Osbpl1a",9.15141080365861,9.09513064423512,8.95827543437399,8.69224088322387,8.89942899805661,8.96083023021311
"Npb",0.231637494197547,0.231151599219845,0.226518681590463,0.231854742516678,0.202953402925581,0.222279937839363
"Npw",3.61227776614938,3.72501240396367,3.62527254697921,3.54812033501492,3.35117879363387,3.49302210240172
"Ppp1r14b",10.5576145992335,10.5814291440502,10.7771028576348,10.9197892430499,10.6474391003608,10.5760331857123
"Ppm1g",11.2133253043302,11.2536274842403,11.5263929842065,11.2645486606811,11.2475985206871,10.9631570007628
"Sdr9c7",0,0,0,0,0,0
"Dock9",7.45859654505229,7.42264505141187,7.61201237390507,7.61024243532803,7.17445606987464,7.22095767692835
"Nr1d2",8.85070818419605,8.79533621952951,8.64825793033228,9.3195042017028,8.9546347753489,9.31183376005635
"Wipf3",2.18176415759249,2.17944929323445,2.33234459247333,2.02771833315004,2.02956749583527,1.87690504743279
"Kcnip4",0.0560008747436468,0.135280047790522,0.0758998808141825,0.0843108326890317,0.0274842399628598,0.0756381167788475
"LOC259244",0,0,0,0,0,0
"Slc16a2",6.26585706138639,6.40107327457378,5.75328484002572,7.42114033576456,5.94123521715282,7.26136810441305
"Erc2",1.28415417439697,1.3114046924349,1.40043334879648,1.28459823489077,1.22470213185742,1.15199626799355
"Zfp335",9.56803255821603,9.51044095398229,9.56579046440619,9.40737168559723,9.56041666501152,9.45734046699734
"Aptx",7.56563334839488,7.59351287826595,7.48517339188927,7.48314302367929,7.4885547664338,7.58024861649769
"Msi1",6.06239218514569,6.08981223835552,5.81246342806076,5.5801851244051,5.20683780004475,5.65715024591478
"Kcnq5",9.31003587412468,9.245846231115,9.51633042456495,8.99212176083907,9.14236207760394,8.8288525472764
"Nmt1",11.3087244577959,11.3503968832291,11.2382010648377,11.5057783956641,11.3881793719426,11.5383384894781
"Ostf1",9.97594940470096,10.0268625638145,10.1178176768835,10.1169152368891,10.0958998118342,9.98999583173586
"F7",-1.96890748399065,-1.96900927764493,-1.96242429084464,-1.96886239090508,-1.9681944449576,-1.97506250790449
"Fkbp4",11.0965515616494,11.1563814140721,11.3096318461838,10.9079923917591,10.9866694314219,10.7641655532674
"Snx27",9.98470398648088,9.95716986074861,10.1137709472547,9.86804960706683,9.85634083612634,9.71936119795664
"Homez",6.70537624800338,6.6590373542892,6.47951400368243,6.41035891899992,6.55777324512785,6.68675887952774
"Adgrg1",6.24243543353676,6.21443705024757,5.79414966848739,6.79489323527012,5.8389152199708,6.75119080102524
"Fndc5",4.54303842133603,4.68412478856787,4.13999291866452,4.34444463917634,4.51122708973511,4.90142455074316
"Carhsp1",10.6184845673858,10.6949199915135,10.3113191783441,10.9985830375368,10.5596699946907,11.1245096172193
"Gpr156",-1.48067605790892,-1.50103072315489,-1.4901304295019,-1.48060141419446,-1.49968191018997,-1.49086462322222
"Aurka",8.816608526631,8.79687350811283,9.2845433340286,9.2998847635643,8.65331187058701,8.49879600041897
"Cops2",11.4322382306656,11.4489635469873,11.4325063406053,11.4816474322936,11.4958642867619,11.4968504077489
"Sfxn5",5.16173588018343,4.86139202890845,4.94380713092576,5.24996901348564,4.9686673644543,5.17707501259016
"Csdc2",6.33471010397494,6.23687070377216,6.26728808706337,6.24245941204206,6.11039229061075,6.19492816813658
"Tomm20",11.2394149782582,11.3364540564427,11.3395745236162,11.2965067718959,11.382125271235,11.2876760152997
"Aldh1a3",4.13332472311416,4.07032752010457,3.73788307476172,3.68352865243156,3.27883926640452,3.84512700626569
"Dcps",8.85426126300984,8.91993134796369,8.87615747505026,8.83443036604844,8.68896738136004,8.77263770414075
"Tor1a",9.31835836579644,9.38233290205917,9.32486417922141,9.30374369642892,9.34135634209408,9.34803147396789
"Fzd9",4.68077820374305,4.91897375881065,5.1764803980146,4.34553069254352,4.31884071856056,3.95558128881429
"Bles03",9.84781833375267,9.90037403789366,9.80213661673331,9.91734240759996,9.7116083745534,9.88643496016654
"Fadd",6.07392177532594,6.10534183263294,6.26376690985271,6.24554105858258,6.12278557315419,6.01002820999512
"Ptpn9",11.8346331863066,11.8165509694504,11.6556976452405,11.9170691355718,11.8434190225561,12.050138511702
"Slc4a9",1.93311297629962,1.93245763331577,1.86540176592977,2.02028074228713,1.97076779825804,2.06290780915052
"Rbm45",8.4500449513385,8.39883273319066,8.41800010394616,8.56349172337353,8.37004597416155,8.47320758708596
"Grina",12.4754178140632,12.5294782896966,12.0838392113647,12.9266118025144,12.4872174573892,13.125523470467
"Riox2",7.77127732064755,7.78727601489932,7.82459456128222,7.78387456352352,7.68026329475164,7.68675103562881
"Tmprss5",1.41859235311042,1.44456967996405,1.5103994055404,1.49880697460928,1.48470012545833,1.41293516103064
"Cyp2d1",0,0,0,0,0,0
"Dhrs4",8.97285695015667,8.94884289598659,9.08356927803801,9.18006958480138,8.94579701129642,8.94021394308252
"Slc35e4",8.76586540386429,8.89124621951757,9.14920640795893,9.04067900166263,9.16102496958139,8.78020138935401
"Rab8b",7.94161020326318,7.82939956124127,7.7409676319803,7.67988300963892,7.84761349535897,7.90828550277087
"Cyp4f6",8.94547360016427,8.9027158020462,8.70435813025104,9.13353996560545,9.10471653416789,9.33886482074086
"Gjc1",8.672328910244,8.70375549625763,8.90130797536151,8.18375680762746,8.46084375697454,8.10903451019031
"Pkig",9.8973735385459,10.0431067485269,9.72975136339958,10.1014872686485,10.0338611539227,10.3081629914225
"Lzts1",4.33810909829853,4.39471516720725,4.40134924221137,4.15723225236927,3.99881661665109,4.0430873250517
"Rnf40",10.1225905442122,10.1207710468731,10.0291924295563,10.0514826224602,10.1545551124889,10.1955072334609
"Mnat1",9.74256543743438,9.73803233869971,9.71790741656166,9.63675483043549,9.56890270941041,9.62522024142834
"Myo7a",2.49123852453579,2.53780976800779,2.4989256184125,2.61088237860069,2.50700192471838,2.57454067951883
"Fzd3",6.66597456156485,6.68258768125211,6.64381670242521,6.67139108898983,6.56025789638809,6.64628891167223
"Zscan12",7.62346349198515,7.65681952645661,7.4885427012474,7.56922952045101,7.44252568015984,7.65747640827891
"Dab1",4.25542150798741,4.14949300608838,3.68494911321203,4.3708617429179,4.12595372580343,4.76591587818653
"Slc17a3",-1.96890748399065,-1.96900927764493,-1.96242429084464,-1.96886239090508,-1.9681944449576,-1.97506250790449
"Npc1",9.1013883111227,9.13394499936225,9.00235668960915,9.32074666160505,9.31690299652285,9.43413479469728
"Slc12a8",2.22003205099056,2.42024060150004,2.3663154739938,2.37834518700605,2.31520630351826,2.30059659751366
"Npas4",6.49526853790298,6.53757403764932,6.11395377268479,6.29260356279493,6.47305295539422,6.78529577418594
"Adgrg2",4.50056124372515,4.31571298593508,4.50920745922803,3.96241670485685,3.98006000850939,3.87016801228521
"Sec11c",8.38982299135022,8.26647930212319,8.26961046827539,8.78943251466434,8.25546079581889,8.58098733370293
"Hspa4",12.0785841127697,12.0597769808958,12.2141494307948,12.0334983427854,12.2287931484862,11.9861768616738
"Nalcn",5.36757752781279,5.5448724958515,5.2742604500472,5.10400147235747,5.35178412645346,5.40985736119042
"Cyp4v3",7.8949410556268,7.92592483593464,7.47681471452983,8.28605954135412,7.87645731967073,8.51487666176332
"Mrgprf",8.54805990942503,8.61113756074256,7.93095133527064,8.34339362278262,8.37202564962505,9.00635703601699
"Tbkbp1",6.5084794157856,6.54036257359911,6.42593080862944,6.51364048435649,5.61694340094838,6.16378212871535
"Rcan1",10.9721571175487,10.9516441144887,10.5734729641782,11.0877519498074,11.1310186792423,11.4978129663654
"Gpr3",4.02901041667827,4.04510213926155,3.96104367443236,3.96464075954073,3.99186448359836,4.05426522510709
"Soat2",1.05285212147782,1.05231906495274,1.09074899989536,1.16099567149505,1.08789609028087,1.08628247420788
"Klhl12",7.52415526523375,7.60985983848355,7.56032466716593,7.49692688894141,7.57658449198526,7.54343857515605
"Zfp709",8.17812307469143,8.0973450588865,8.21378464872911,7.90814930632392,8.05577210125948,7.90591012185156
"Zfp597",4.64788368414367,4.68723726057592,4.75472816847237,4.71285710991122,4.73090024540733,4.63471098154671
"Serpinb10",0,0,0,0,0,0
"Nptx1",0.0337196516591642,0.00447874402160733,0.0519981284205894,0.0339339068525195,0.00491942374766387,-0.013472265280112
"Vom2r44",0.926435913772704,0.952363785247828,0.966374379207623,0.926848001840671,0.992003495786252,0.932451219116105
"Rimbp2",0.39702391117558,0.424309230144627,0.460108466158519,0.397244752955408,0.368356245080262,0.33335860351942
"Eaf2",-1.48534753639512,-1.48553554149651,-1.4846348975101,-1.48526425291164,-1.4840306077845,-1.48545407178378
"Zscan26",9.44136981702281,9.3290949812008,9.40164444359604,9.27872293826071,9.52532160195401,9.38561022562313
"Alk",-1.97298679320815,-1.97307486185689,-1.97001535301733,-1.96239732658225,-1.97236989439864,-1.97039908500564
"Sostdc1",-0.970482021717308,-1.00057993938061,-0.960262439367857,-1.00053935696412,-0.99950727308719,-1.02529185620675
"Has3",2.02760047583365,1.97527777664581,1.95408627321937,1.95112929339681,1.96071281216954,2.00327390580354
"Erc1",10.1495489882201,10.0494476853171,10.1982291715727,9.88045069878389,10.0555410354559,9.86926503231571
"Duox1",4.75064979852676,4.58424196039443,5.02018469602744,5.56378882240973,4.48268638638059,4.67049878782831
"Lrrcc1",8.9503902584027,8.87341836618717,8.98808408500707,9.06389779107495,9.00291968723349,8.95722896644209
"Sclt1",7.69605371002156,7.77870081262126,7.60029789849131,7.75661039839082,7.7871447964205,7.90895696023575
"Prrx1",11.0503420309125,10.893898855722,10.669755875423,11.0766482533734,10.8163030451701,11.248840217166
"Sars",12.3306431181244,12.387755990445,12.5516064948432,12.4528998471745,12.5934861951249,12.3307860805911
"Rims4",-1.00766648947556,-1.00769256751804,-1.00731071470994,-0.978499787565952,-0.97582802883329,-0.977532721986485
"Slc13a5",-0.272981539269031,-0.244275644645787,-0.209957061505342,-0.243595147811328,-0.272659935376703,-0.306799072046082
"Kcnj14",5.00750385245674,4.91495630409904,5.21615818701909,4.91106576297273,5.10855634357877,4.75488294453455
"Lzts3",8.28987691561928,8.36511434209597,8.42002105541989,8.59878474697372,8.48187072890976,8.44780231137948
"Txndc9",9.80782131149795,9.79794019360005,9.73161793758556,9.81937275639148,9.77602618216753,9.86896228424294
"Arid1b",10.454141141329,10.3355307932436,10.412149565768,10.1254913459983,10.2056860993538,10.1482751241943
"Mrgprx1",0,0,0,0,0,0
"Stab2",0,0,0,0,0,0
"Fzd6",7.51010115906343,7.51470920786895,7.41778995161925,7.45681542589263,7.46067070550191,7.55335829754421
"Wnt5b",7.25090977667065,7.28979023869736,7.64931013489902,5.85566606989603,6.44958668066678,5.77366624806639
"Fbln2",11.3824890172373,11.4389469295563,11.5624476072124,11.5061855795607,12.3494687437969,11.7760975278632
"Mtmr9",8.5807525048867,8.55681828192723,8.56570319421761,8.36421726037122,8.59033250551035,8.48035708213014
"Mrfap1",12.241525555868,12.2777902279074,12.2171369884871,12.2122282943006,12.1204363743528,12.2088532377273
"Cttnbp2",6.47716057062218,6.47316931599747,6.77743514686536,5.8685677294529,6.26669138872778,5.76535935553481
"Pxmp4",8.49895794364834,8.49368098475053,8.2068701055486,8.35331101963986,8.40889617090548,8.67055295392351
"Mbnl1",11.0566358469522,10.8633975126529,10.7670886013136,10.5063646585982,10.9786078548297,10.9354143352029
"Impa2",7.71217499848036,7.71216307756921,7.84324413839018,7.79754099020629,7.41905588209439,7.47722333578495
"Slc6a15",4.30686654478251,4.34467514298345,4.50448096385221,3.92252318971947,3.68347563268547,3.62428929123324
"Pycard",3.59271125362782,3.58790073340448,3.57868588323745,3.78127562881679,3.71203117026022,3.7582735098172
"Ppif",7.5684489423936,7.66861115915939,7.82831061657315,7.62620470798606,7.16225959512431,7.18445158575853
"Has1",0.28220924532734,0.282144743979548,0.293865654862842,0.418694519025549,0.31487606362273,0.355096631114742
"Zfp161",7.52087980965649,7.56501201752489,7.63982889907206,7.32984667285963,7.59723963979387,7.36666017084538
"Elac2",9.40537832083622,9.38703906514652,9.3831541009051,9.16225993116253,9.23769790400724,9.21303350967115
"Aip",9.52230875557293,9.63263787804903,9.40998137522879,9.61617454087155,9.6539892680049,9.80257384602042
"Tac4",-0.581106012123314,-0.610224274482771,-0.625502657976909,-0.610174396824861,-0.577712640204724,-0.564106003840927
"Ccr9",0,0,0,0,0,0
"Chmp3",10.444155085643,10.4733340802652,10.4818081292377,10.6962057200125,10.5440540670286,10.597066347237
"Wrnip1",8.89041590268172,8.90378828541859,8.90652886809306,8.52963794971056,8.79227684059253,8.65153062110865
"Cthrc1",9.37332369528857,9.489787147314,9.20936970511339,7.19225460502674,7.3480322204693,7.49232912893592
"Fibp",9.59157921535837,9.64047125272079,9.52185270419647,9.80336680655297,9.76063587753277,9.87617387188598
"Gm2a",12.1815046683259,12.2190518223559,12.2903825255748,12.2694507966757,12.548110891914,12.318676564061
"Mc2r",0,0,0,0,0,0
"Atf5",13.653436146743,13.6961545176469,13.8757550332249,13.8547814357026,14.2226955579425,13.8377787957926
"Sorbs3",11.2032542564865,11.2057373389729,11.2674588707004,11.0942328116548,11.1120879966789,11.0401973311962
"Rffl",8.7478389656311,8.71426116909794,8.59726377622056,8.96626389202094,8.85467613025166,9.04425630228025
"Rnf34",9.08937203570602,9.09760728351801,9.12748866859148,9.04287241519468,9.13241546257596,9.05364492990585
"Aqp11",3.32423412366793,3.34093803746691,3.20750832332139,3.3884063906409,3.14805499372165,3.3933084494273
"Vcpip1",9.26894540050342,9.18587975119632,9.18748862762498,9.04489267199709,9.39269875887084,9.25871966365886
